sample,kind,m_rank1,m_rank2,m_rank3,m_rank4,m_rank5,m_rank6,workerId,hitId,assignmentId,trialIdx
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,syncmvd,TEXGen,paint3d,goatex,spotex,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,1
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,syncmvd,goatex,paint3d,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,3
45_1a6d42ef69294498937aab039ececb00,main,spotex,syncmvd,mvadapter,paint3d,goatex,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,4
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,paint3d,mvadapter,syncmvd,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,5
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,TEXGen,paint3d,spotex,mvadapter,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,7
02_16ee83e509e745998f229da44a8387e8,main,spotex,TEXGen,paint3d,goatex,mvadapter,syncmvd,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,8
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,syncmvd,goatex,paint3d,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,10
02_16ee83e509e745998f229da44a8387e8,main,spotex,mvadapter,goatex,paint3d,syncmvd,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,12
58_1d7b005b0cf241d9890739a549769c86,main,goatex,TEXGen,syncmvd,paint3d,mvadapter,spotex,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,syncmvd,TEXGen,goatex,mvadapter,paint3d,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,14
48_d53b232eab0048b48835c2caef28f44e,main,syncmvd,spotex,goatex,paint3d,mvadapter,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,15
01_d85c3093011d4e03a0df7a4049b13816,main,TEXGen,mvadapter,syncmvd,paint3d,goatex,spotex,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,16
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,syncmvd,goatex,paint3d,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,18
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,paint3d,syncmvd,TEXGen,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,TEXGen,paint3d,mvadapter,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,paint3d,TEXGen,mvadapter,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,23
48_d53b232eab0048b48835c2caef28f44e,main,syncmvd,spotex,goatex,paint3d,TEXGen,mvadapter,A3TTCICTTIK9HC,H_0001,3HL8HNGX4NXX35MG1E0P3AI58EK9F3,24
01_d85c3093011d4e03a0df7a4049b13816,main,goatex,syncmvd,spotex,paint3d,TEXGen,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,1
06_ce195c7adddb44d2bf963c526756362a,main,spotex,goatex,TEXGen,paint3d,syncmvd,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,3
45_1a6d42ef69294498937aab039ececb00,main,paint3d,spotex,goatex,syncmvd,TEXGen,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,4
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,paint3d,spotex,goatex,TEXGen,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,5
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,TEXGen,paint3d,spotex,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,7
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,spotex,paint3d,mvadapter,goatex,syncmvd,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,8
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,paint3d,goatex,TEXGen,syncmvd,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,10
02_16ee83e509e745998f229da44a8387e8,main,TEXGen,syncmvd,paint3d,mvadapter,goatex,spotex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,syncmvd,paint3d,spotex,TEXGen,goatex,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,12
58_1d7b005b0cf241d9890739a549769c86,main,goatex,syncmvd,TEXGen,mvadapter,paint3d,spotex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,paint3d,spotex,syncmvd,mvadapter,goatex,TEXGen,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,14
48_d53b232eab0048b48835c2caef28f44e,main,paint3d,syncmvd,spotex,TEXGen,goatex,mvadapter,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,15
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,mvadapter,syncmvd,paint3d,TEXGen,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,16
06_ce195c7adddb44d2bf963c526756362a,main,paint3d,mvadapter,TEXGen,goatex,spotex,syncmvd,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,syncmvd,mvadapter,paint3d,goatex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,18
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,TEXGen,spotex,goatex,mvadapter,paint3d,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,mvadapter,TEXGen,paint3d,syncmvd,goatex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,23
48_d53b232eab0048b48835c2caef28f44e,main,syncmvd,paint3d,spotex,TEXGen,mvadapter,goatex,AJWAJUWSKH1FO,H_0001,3K5TEWLKGD7FA3195NB6YPKUFYUVIV,24
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,paint3d,goatex,syncmvd,TEXGen,spotex,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,1
06_ce195c7adddb44d2bf963c526756362a,main,spotex,paint3d,goatex,TEXGen,mvadapter,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,3
45_1a6d42ef69294498937aab039ececb00,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,4
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,goatex,TEXGen,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,5
58_1d7b005b0cf241d9890739a549769c86,main,spotex,syncmvd,goatex,TEXGen,mvadapter,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,7
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,TEXGen,paint3d,goatex,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,8
45_1a6d42ef69294498937aab039ececb00,main,spotex,TEXGen,mvadapter,goatex,syncmvd,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,10
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,paint3d,spotex,TEXGen,goatex,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,paint3d,TEXGen,syncmvd,goatex,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,12
58_1d7b005b0cf241d9890739a549769c86,main,spotex,goatex,TEXGen,mvadapter,syncmvd,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,TEXGen,syncmvd,mvadapter,spotex,goatex,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,14
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,spotex,TEXGen,mvadapter,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,15
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,paint3d,syncmvd,goatex,TEXGen,spotex,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,16
06_ce195c7adddb44d2bf963c526756362a,main,spotex,TEXGen,mvadapter,goatex,paint3d,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,paint3d,goatex,syncmvd,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,18
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,goatex,syncmvd,TEXGen,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,goatex,spotex,syncmvd,TEXGen,mvadapter,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,goatex,TEXGen,spotex,syncmvd,mvadapter,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,TEXGen,syncmvd,goatex,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,23
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,spotex,TEXGen,mvadapter,paint3d,AXKRJE5RQBQ7A,H_0001,324G5B4FBL42SIJXJZJKM74V7M770L,24
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,goatex,syncmvd,spotex,paint3d,TEXGen,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_1,_corrupt_0,_corrupt_2,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,1
06_ce195c7adddb44d2bf963c526756362a,main,goatex,spotex,syncmvd,paint3d,TEXGen,mvadapter,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_0,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,3
45_1a6d42ef69294498937aab039ececb00,main,mvadapter,syncmvd,TEXGen,goatex,paint3d,spotex,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,4
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,syncmvd,TEXGen,mvadapter,goatex,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,5
58_1d7b005b0cf241d9890739a549769c86,main,TEXGen,syncmvd,goatex,mvadapter,spotex,paint3d,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,7
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,TEXGen,mvadapter,syncmvd,goatex,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,8
45_1a6d42ef69294498937aab039ececb00,main,mvadapter,paint3d,syncmvd,TEXGen,goatex,spotex,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_3,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,10
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,syncmvd,mvadapter,goatex,TEXGen,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,paint3d,syncmvd,TEXGen,mvadapter,goatex,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,12
58_1d7b005b0cf241d9890739a549769c86,main,syncmvd,goatex,spotex,TEXGen,paint3d,mvadapter,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,syncmvd,mvadapter,goatex,TEXGen,spotex,paint3d,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,14
48_d53b232eab0048b48835c2caef28f44e,main,paint3d,spotex,TEXGen,mvadapter,goatex,syncmvd,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,15
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,syncmvd,paint3d,goatex,TEXGen,spotex,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,16
06_ce195c7adddb44d2bf963c526756362a,main,paint3d,goatex,syncmvd,TEXGen,mvadapter,spotex,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,paint3d,spotex,TEXGen,syncmvd,goatex,mvadapter,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,18
02_16ee83e509e745998f229da44a8387e8,main,paint3d,spotex,syncmvd,TEXGen,mvadapter,goatex,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_1,_corrupt_3,_corrupt_4,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,goatex,spotex,mvadapter,syncmvd,TEXGen,paint3d,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,mvadapter,goatex,paint3d,spotex,syncmvd,TEXGen,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,23
48_d53b232eab0048b48835c2caef28f44e,main,paint3d,spotex,syncmvd,goatex,TEXGen,mvadapter,A1219OGWYAKFPU,H_0001,3YGXWBAF7IDP3NWUTHEXEWMMP9E4CR,24
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,paint3d,mvadapter,syncmvd,TEXGen,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,1
06_ce195c7adddb44d2bf963c526756362a,main,spotex,goatex,TEXGen,paint3d,syncmvd,mvadapter,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,3
45_1a6d42ef69294498937aab039ececb00,main,spotex,goatex,paint3d,TEXGen,syncmvd,mvadapter,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,4
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,syncmvd,TEXGen,paint3d,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,5
58_1d7b005b0cf241d9890739a549769c86,main,spotex,goatex,TEXGen,syncmvd,paint3d,mvadapter,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,7
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,8
45_1a6d42ef69294498937aab039ececb00,main,spotex,goatex,TEXGen,paint3d,mvadapter,syncmvd,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,10
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,syncmvd,TEXGen,paint3d,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,syncmvd,goatex,paint3d,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,12
58_1d7b005b0cf241d9890739a549769c86,main,spotex,goatex,TEXGen,syncmvd,paint3d,mvadapter,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,mvadapter,syncmvd,TEXGen,goatex,paint3d,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,14
48_d53b232eab0048b48835c2caef28f44e,main,spotex,paint3d,mvadapter,goatex,syncmvd,TEXGen,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,15
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,paint3d,TEXGen,mvadapter,syncmvd,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,16
06_ce195c7adddb44d2bf963c526756362a,main,spotex,goatex,TEXGen,paint3d,syncmvd,mvadapter,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,syncmvd,goatex,paint3d,mvadapter,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,18
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,syncmvd,TEXGen,paint3d,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,paint3d,syncmvd,TEXGen,mvadapter,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,mvadapter,syncmvd,goatex,TEXGen,paint3d,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,paint3d,TEXGen,mvadapter,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,23
48_d53b232eab0048b48835c2caef28f44e,main,spotex,paint3d,mvadapter,goatex,syncmvd,TEXGen,A3LKKK7NKMRFKN,H_0001,3IXQG4FA2BU7QOA0WCETKKRKTGS9BL,24
01_d85c3093011d4e03a0df7a4049b13816,main,goatex,mvadapter,syncmvd,TEXGen,paint3d,spotex,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,0
