sample,kind,m_rank1,m_rank2,m_rank3,m_rank4,m_rank5,m_rank6,workerId,hitId,assignmentId,trialIdx,batch
58_1d7b005b0cf241d9890739a549769c86,main,spotex,syncmvd,goatex,TEXGen,mvadapter,paint3d,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,goatex,syncmvd,TEXGen,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,TEXGen,goatex,syncmvd,mvadapter,paint3d,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,paint3d,spotex,TEXGen,goatex,syncmvd,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,syncmvd,goatex,paint3d,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,spotex,mvadapter,goatex,TEXGen,syncmvd,paint3d,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,TEXGen,syncmvd,mvadapter,spotex,goatex,paint3d,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,spotex,TEXGen,paint3d,mvadapter,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,paint3d,syncmvd,goatex,TEXGen,spotex,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,paint3d,TEXGen,mvadapter,goatex,syncmvd,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,goatex,syncmvd,paint3d,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,goatex,TEXGen,syncmvd,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,TEXGen,spotex,goatex,syncmvd,mvadapter,paint3d,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,TEXGen,syncmvd,goatex,paint3d,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,TEXGen,syncmvd,spotex,mvadapter,paint3d,A3N4UIT4MH4CT1,H_0001,3CCZ6YKWRPF518TRV2NGHYRSJK695K,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,paint3d,goatex,syncmvd,TEXGen,spotex,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,paint3d,goatex,TEXGen,syncmvd,mvadapter,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,goatex,TEXGen,syncmvd,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,spotex,syncmvd,goatex,TEXGen,mvadapter,paint3d,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,goatex,syncmvd,TEXGen,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,TEXGen,goatex,syncmvd,mvadapter,paint3d,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,paint3d,spotex,TEXGen,goatex,syncmvd,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,syncmvd,goatex,paint3d,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,spotex,mvadapter,goatex,TEXGen,syncmvd,paint3d,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,TEXGen,syncmvd,mvadapter,spotex,goatex,paint3d,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,spotex,TEXGen,paint3d,mvadapter,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,paint3d,syncmvd,goatex,TEXGen,spotex,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,paint3d,TEXGen,mvadapter,goatex,syncmvd,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,goatex,syncmvd,paint3d,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,goatex,TEXGen,syncmvd,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,TEXGen,spotex,goatex,syncmvd,mvadapter,paint3d,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,TEXGen,syncmvd,goatex,paint3d,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,TEXGen,syncmvd,spotex,mvadapter,paint3d,A3F8PXFV8BRHJS,H_0001,3570Y55XZ7FII6QJKAYNKCB8I25GYY,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,goatex,paint3d,spotex,TEXGen,syncmvd,mvadapter,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,syncmvd,paint3d,TEXGen,spotex,mvadapter,goatex,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,TEXGen,goatex,paint3d,syncmvd,mvadapter,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,mvadapter,syncmvd,TEXGen,goatex,paint3d,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,mvadapter,goatex,spotex,TEXGen,paint3d,syncmvd,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,goatex,TEXGen,mvadapter,syncmvd,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,goatex,TEXGen,paint3d,mvadapter,syncmvd,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,goatex,syncmvd,mvadapter,TEXGen,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,goatex,paint3d,TEXGen,syncmvd,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,syncmvd,spotex,mvadapter,paint3d,goatex,TEXGen,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,goatex,mvadapter,paint3d,syncmvd,TEXGen,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,TEXGen,mvadapter,spotex,paint3d,syncmvd,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,goatex,spotex,syncmvd,paint3d,mvadapter,TEXGen,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,mvadapter,syncmvd,TEXGen,goatex,paint3d,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,paint3d,goatex,syncmvd,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,goatex,syncmvd,mvadapter,TEXGen,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,paint3d,TEXGen,mvadapter,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,goatex,TEXGen,syncmvd,paint3d,mvadapter,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,TEXGen,goatex,mvadapter,paint3d,syncmvd,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,TEXGen,syncmvd,spotex,paint3d,mvadapter,A13EFW7ZB8TF34,H_0001,3X1FV8S5JFN1ECVEFZB3DD7E0L2VG3,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,goatex,TEXGen,syncmvd,paint3d,spotex,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_4,_corrupt_2,_corrupt_0,_corrupt_1,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,goatex,spotex,TEXGen,mvadapter,syncmvd,paint3d,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_2,_corrupt_3,_corrupt_4,_corrupt_0,_corrupt_1,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,syncmvd,mvadapter,paint3d,goatex,TEXGen,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,spotex,mvadapter,TEXGen,syncmvd,goatex,paint3d,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_4,_corrupt_1,_corrupt_3,_corrupt_2,_corrupt_0,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,paint3d,mvadapter,TEXGen,syncmvd,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,mvadapter,paint3d,syncmvd,TEXGen,goatex,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_1,_corrupt_4,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,TEXGen,syncmvd,mvadapter,goatex,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,paint3d,syncmvd,goatex,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,spotex,goatex,paint3d,mvadapter,TEXGen,syncmvd,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,syncmvd,paint3d,TEXGen,mvadapter,goatex,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,paint3d,goatex,spotex,mvadapter,syncmvd,TEXGen,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,syncmvd,goatex,TEXGen,paint3d,mvadapter,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,TEXGen,goatex,syncmvd,mvadapter,spotex,paint3d,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,mvadapter,spotex,paint3d,TEXGen,goatex,syncmvd,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,goatex,syncmvd,TEXGen,mvadapter,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,_corrupt_3,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,goatex,syncmvd,TEXGen,paint3d,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,mvadapter,spotex,TEXGen,syncmvd,goatex,paint3d,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,syncmvd,TEXGen,goatex,paint3d,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,mvadapter,spotex,paint3d,goatex,syncmvd,TEXGen,AA7Z1QIEP8P0A,H_0001,33F859I56O905USJUO2LX1P8CT0HBJ,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,paint3d,goatex,syncmvd,TEXGen,spotex,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,paint3d,goatex,TEXGen,syncmvd,mvadapter,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,3,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,syncmvd,TEXGen,goatex,mvadapter,paint3d,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,4,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,goatex,TEXGen,syncmvd,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,5,batch2
58_1d7b005b0cf241d9890739a549769c86,main,spotex,syncmvd,goatex,TEXGen,mvadapter,paint3d,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,6,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,7,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,TEXGen,goatex,syncmvd,paint3d,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,8,batch2
45_1a6d42ef69294498937aab039ececb00,main,spotex,TEXGen,mvadapter,syncmvd,goatex,paint3d,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,9,batch2
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,10,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,TEXGen,goatex,syncmvd,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,11,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,paint3d,TEXGen,mvadapter,syncmvd,goatex,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,12,batch2
58_1d7b005b0cf241d9890739a549769c86,main,spotex,mvadapter,goatex,TEXGen,syncmvd,paint3d,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,13,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,TEXGen,syncmvd,spotex,mvadapter,paint3d,goatex,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,14,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,TEXGen,spotex,syncmvd,mvadapter,paint3d,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,15,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,paint3d,goatex,TEXGen,syncmvd,spotex,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,16,batch2
06_ce195c7adddb44d2bf963c526756362a,main,spotex,paint3d,TEXGen,mvadapter,goatex,syncmvd,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,17,batch2
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,goatex,paint3d,syncmvd,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,18,batch2
02_16ee83e509e745998f229da44a8387e8,main,mvadapter,spotex,paint3d,goatex,TEXGen,syncmvd,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,19,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,20,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,21,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,main,goatex,syncmvd,spotex,mvadapter,TEXGen,paint3d,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,22,batch2
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,TEXGen,syncmvd,goatex,paint3d,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,23,batch2
48_d53b232eab0048b48835c2caef28f44e,main,goatex,syncmvd,TEXGen,spotex,mvadapter,paint3d,APXK08LMHFHM8,H_0001,3X87C8JFVO7CZ98OO0BAW4R974ISQR,24,batch2
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,goatex,syncmvd,TEXGen,paint3d,spotex,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,0,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_1,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,1,batch2
06_ce195c7adddb44d2bf963c526756362a,main,goatex,syncmvd,paint3d,mvadapter,TEXGen,spotex,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,2,batch2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_4,_corrupt_0,_corrupt_1,_corrupt_2,AV66R2WW4O79G,H_0001,3JMSRU9HQ0Q3UYZN94LFDAM2N5NVEM,3,batch2
